filename,score_Low,score_Medium,score_VeryLow,prob_Low,prob_Medium,prob_VeryLow,predict class,actual class
M05-S1-L-0018.npy,25.7044,-4.3238974,-19.1467,1.0,9.096538e-14,3.3221254e-20,Low,Low
F01-S1-L-0026.npy,3.5040352,2.0530863,-6.06983,0.8100988,0.18984488,5.6319826e-05,Low,Low
F01-S1-L-0015.npy,4.145705,1.3799913,-5.2314725,0.9407198,0.059200585,7.961658e-05,Low,Low
M05-S1-L-0008.npy,30.321537,-5.2773266,-22.2582,1.0,3.4642626e-16,1.4618787e-23,Low,Low
M05-S1-L-0026.npy,29.202585,-6.8779755,-20.219007,1.0,2.1399933e-16,3.4393391e-22,Low,Low
F01-S1-L-0009.npy,2.9199317,-1.8532385,-2.3620887,0.98664516,0.008340645,0.0050142803,Low,Low
F01-S1-L-0013.npy,4.9031796,-4.626436,-1.8844496,0.9988011,7.258044e-05,0.0011262872,Low,Low
M04-S2-M-0023.npy,-0.36331558,6.765133,-6.286013,0.0008013184,0.9991966,2.1459048e-06,Medium,Medium
M01-S2_3-M-0001.npy,-8.094713,12.805716,-5.3314495,8.3764323e-10,1.0,1.3277897e-08,Medium,Medium
M02-S1-M-0021.npy,-5.4737825,8.477843,-4.02737,8.72738e-07,0.99999547,3.7072605e-06,Medium,Medium
M04-S2-M-0027.npy,-1.1218338,7.5830803,-6.437294,0.0001657416,0.99983346,8.146226e-07,Medium,Medium
M04-S2-M-0033.npy,-1.6461203,11.793519,-9.665606,1.4562579e-06,0.99999857,4.7909277e-10,Medium,Medium
M02-S1-M-0028.npy,-4.141465,11.999331,-7.5131416,9.775545e-08,0.9999999,3.3561407e-09,Medium,Medium
M02-S1-M-0016.npy,-0.77210253,8.812247,-6.3816433,6.87923e-05,0.999931,2.5196906e-07,Medium,Medium
M04-S1-M-0009.npy,-5.793838,8.101447,-3.2056105,9.233127e-07,0.99998677,1.2285748e-05,Medium,Medium
M02-S1-M-0006.npy,-3.4210734,9.573303,-6.1245713,2.2730694e-06,0.9999976,1.5222952e-07,Medium,Medium
M01-S2_3-M-0020.npy,-6.6323624,15.1231365,-9.241393,3.5621064e-10,1.0,2.6219213e-11,Medium,Medium
M02-S1-M-0036.npy,-1.265041,7.419316,-4.914463,0.0001691829,0.9998265,4.3997984e-06,Medium,Medium
M02-S2-M-0009.npy,-7.5293593,20.195776,-11.65221,9.101784e-13,1.0,1.4743322e-14,Medium,Medium
M01-S2_3-M-0029.npy,-2.6367164,12.186886,-9.067022,3.6491437e-07,0.99999964,5.882268e-10,Medium,Medium
M02-S1-M-0026.npy,-0.68450725,12.717334,-9.709808,1.5123546e-06,0.99999845,1.8197631e-10,Medium,Medium
M04-S2-M-0020.npy,-1.8586473,6.515663,-4.875501,0.00023066308,0.99975806,1.1292104e-05,Medium,Medium
M04-S1-M-0017.npy,-2.2047687,-0.71325326,1.9464314,0.014502419,0.064446226,0.9210514,VeryLow,Medium
M04-S2-M-0014.npy,-0.50117666,9.29997,-9.059852,5.5384993e-05,0.99994457,1.06269065e-08,Medium,Medium
M02-S1-M-0019.npy,-0.7540226,3.804469,-3.3583755,0.01036126,0.9888726,0.0007662252,Medium,Medium
M02-S2-M-0013.npy,-8.199314,11.113837,-4.188098,4.0964196e-09,0.99999976,2.2617982e-07,Medium,Medium
M02-S2-M-0003.npy,-7.4047365,8.104438,-1.9433557,1.8383672e-07,0.9999565,4.3279266e-05,Medium,Medium
M01-S2_3-M-0003.npy,-6.4245687,12.016862,-5.842112,9.794635e-09,1.0,1.7536621e-08,Medium,Medium
M04-S2-M-0052.npy,-0.2810409,14.6419,-14.201243,3.3040666e-07,0.99999964,2.9756498e-13,Medium,Medium
M02-S2-M-0016.npy,-4.957862,8.577693,-3.974347,1.3230646e-06,0.9999951,3.5376602e-06,Medium,Medium
M01-S1-M-0021.npy,-2.6962585,5.450593,-3.217341,0.0002895122,0.99953854,0.00017193466,Medium,Medium
M04-S1-M-0021.npy,-7.3338337,8.494275,-2.6926537,1.3363913e-07,0.99998605,1.3853915e-05,Medium,Medium
M04-S1-M-0022.npy,-6.311615,6.9681206,-1.7976204,1.7085026e-06,0.9998423,0.00015596187,Medium,Medium
M01-S2_3-M-0021.npy,-8.443137,14.504028,-6.853184,1.0818629e-10,1.0,5.304942e-10,Medium,Medium
M01-S1-M-0016.npy,-4.4047327,8.227696,-3.5188007,3.2643811e-06,0.9999888,7.9169195e-06,Medium,Medium
M01-S1-M-0006.npy,-9.1972685,15.257186,-7.1963673,2.3964336e-11,1.0,1.7723364e-10,Medium,Medium
M02-S2-M-0011.npy,-7.0199738,11.396574,-4.480651,1.0041415e-08,0.9999999,1.2723564e-07,Medium,Medium
M04-S2-M-0022.npy,-0.83883965,6.647881,-6.1291165,0.0005601625,0.99943703,2.8234226e-06,Medium,Medium
M02-S2-M-0006.npy,-8.023076,14.84873,-7.5818286,1.166542e-10,1.0,1.8135601e-10,Medium,Medium
M04-S1-M-0023.npy,-7.62793,6.9501076,-0.9326587,4.6631015e-07,0.99962246,0.0003770458,Medium,Medium
M02-S1-M-0001.npy,-3.57007,10.969144,-8.081528,4.8495264e-07,0.9999995,5.3259694e-09,Medium,Medium
M04-S2-M-0044.npy,-3.306356,2.5933878,-0.5421027,0.0026190954,0.95582324,0.041557692,Medium,Medium
M01-S1-M-0018.npy,-5.812254,13.159831,-7.2613463,5.7614074e-09,1.0,1.3526815e-09,Medium,Medium
M02-S2-M-0002.npy,-9.020692,13.959641,-6.0432205,1.0465694e-10,1.0,2.055265e-09,Medium,Medium
M04-S1-M-0016.npy,-9.001996,8.4118185,-1.0918257,2.736806e-08,0.9999254,7.4574e-05,Medium,Medium
M02-S2-M-0015.npy,-6.0982046,9.401014,-4.2619643,1.8568387e-07,0.9999987,1.1647776e-06,Medium,Medium
M04-S2-M-0035.npy,-2.1849914,12.403232,-9.931097,4.6175887e-07,0.9999995,1.9967539e-10,Medium,Medium
M02-S2-M-0018.npy,-7.8533964,4.897275,0.67751706,2.8583404e-06,0.985508,0.0144891385,Medium,Medium
M04-S2-M-0019.npy,-0.8779514,8.083176,-7.18728,0.00012828506,0.9998715,2.3338303e-07,Medium,Medium
M01-S2_3-M-0033.npy,-2.5457656,7.7411885,-4.979693,3.4073484e-05,0.9999629,2.9879634e-06,Medium,Medium
M04-S1-M-0007.npy,-7.910033,10.073524,-3.519895,1.5482431e-08,0.9999987,1.2486828e-06,Medium,Medium
M04-S2-M-0013.npy,-0.47826684,7.8838778,-7.1414313,0.00023348835,0.9997662,2.9818776e-07,Medium,Medium
M02-S1-M-0033.npy,-0.85521895,10.106879,-7.874514,1.7346574e-05,0.9999826,1.5515734e-08,Medium,Medium
M04-S2-M-0031.npy,-0.609324,5.679248,-4.544049,0.0018538999,0.9981098,3.6245725e-05,Medium,Medium
M01-S2_3-M-0043.npy,-4.4346924,8.680256,-4.512613,2.0148773e-06,0.99999607,1.8638375e-06,Medium,Medium
M02-S1-M-0005.npy,1.36883,6.0793076,-5.737088,0.008920126,0.9910726,7.316612e-06,Medium,Medium
M02-S2-M-0024.npy,-6.427539,3.5860531,1.1506581,4.1179395e-05,0.9194489,0.08050984,Medium,Medium
M02-S1-M-0015.npy,-2.862868,8.093131,-5.0566735,1.7452654e-05,0.99998057,1.945825e-06,Medium,Medium
M01-S2_3-M-0055.npy,-6.3952103,9.578787,-4.0539427,1.1549964e-07,0.9999987,1.2005498e-06,Medium,Medium
M04-S1-M-0010.npy,-7.6762533,8.481405,-2.2797437,9.611899e-08,0.99997866,2.12072e-05,Medium,Medium
M02-S1-M-0029.npy,0.057231553,4.708314,-3.9596095,0.009459281,0.99037033,0.00017035956,Medium,Medium
M02-S1-M-0032.npy,-4.734472,16.507763,-11.804916,5.951336e-10,1.0,5.0577766e-13,Medium,Medium
M02-S1-M-0034.npy,-7.395835,20.068235,-12.589628,1.1816972e-12,1.0,6.5594892e-15,Medium,Medium
M02-S2-M-0030.npy,-9.837986,11.412504,-2.7771063,5.902406e-10,0.9999993,6.879077e-07,Medium,Medium
M04-S1-M-0019.npy,-8.303315,6.250559,0.4213316,4.7649408e-07,0.99706787,0.0029317262,Medium,Medium
M04-S2-M-0056.npy,-1.4496664,8.001491,-6.46449,7.8592384e-05,0.99992085,5.2175915e-07,Medium,Medium
M02-S1-M-0030.npy,-2.8211472,4.870981,-2.2257383,0.00045582044,0.9987174,0.0008267542,Medium,Medium
M04-S2-M-0036.npy,-0.5715488,10.922898,-9.8749485,1.01864025e-05,0.99998987,9.281221e-10,Medium,Medium
M04-S2-M-0029.npy,-1.7631267,12.571984,-10.355108,5.94758e-07,0.9999994,1.1037979e-10,Medium,Medium
M02-S2-M-0029.npy,-10.659917,8.3212385,0.240287,5.7076144e-09,0.9996908,0.00030928082,Medium,Medium
M01-S2_3-M-0037.npy,-1.5591367,9.220369,-7.3144984,2.0821455e-05,0.99997914,6.59157e-08,Medium,Medium
M04-S2-M-0007.npy,-0.26171756,7.2420135,-6.8354278,0.00055072084,0.9994485,7.6913994e-07,Medium,Medium
M02-S2-M-0010.npy,-4.4195194,7.256034,-3.4960837,8.49882e-06,0.9999701,2.1399412e-05,Medium,Medium
M01-S1-M-0013.npy,-8.028058,17.15234,-10.073317,1.1595581e-11,1.0,1.4998492e-12,Medium,Medium
M02-S1-M-0048.npy,-0.4455309,8.849741,-6.749655,9.184906e-05,0.999908,1.6796876e-07,Medium,Medium
M04-S2-M-0005.npy,-2.017724,9.06492,-7.3635125,1.5376658e-05,0.9999845,7.331886e-08,Medium,Medium
M04-S1-M-0011.npy,-7.267782,7.2398744,-0.9893724,5.003673e-07,0.9997328,0.0002666658,Medium,Medium
M02-S1-M-0010.npy,-2.4538007,8.832573,-6.391563,1.2542522e-05,0.99998724,2.4447587e-07,Medium,Medium
M01-S2_3-M-0010.npy,-9.910977,19.617847,-10.821004,1.4989762e-13,1.0,6.0335824e-14,Medium,Medium
M02-S1-M-0022.npy,3.1441169,9.575709,-9.898076,0.0016072975,0.99839264,3.4829228e-09,Medium,Medium
M04-S1-M-0004.npy,-8.860508,9.02686,-1.8510808,1.7045389e-08,0.99998116,1.886957e-05,Medium,Medium
M04-S2-M-0050.npy,-0.5061007,5.6472282,-5.17479,0.0021218373,0.9978582,1.9912522e-05,Medium,Medium
M02-S1-M-0045.npy,-2.89793,9.493601,-7.94743,4.1536e-06,0.9999958,2.6635133e-08,Medium,Medium
M02-S1-M-0041.npy,-2.7000601,8.23024,-5.393382,1.7907e-05,0.9999809,1.2115124e-06,Medium,Medium
M04-S2-M-0012.npy,-2.4040315,7.887511,-5.3396254,3.3917557e-05,0.99996424,1.800993e-06,Medium,Medium
M04-S2-M-0054.npy,-0.90713584,7.009118,-5.980755,0.00036463232,0.9996331,2.2824984e-06,Medium,Medium
M01-S2_3-M-0041.npy,-0.97407496,12.640958,-10.266615,1.2219845e-06,0.9999988,1.1255548e-10,Medium,Medium
M04-S2-M-0045.npy,-0.112199895,8.267851,-7.907203,0.0002293457,0.9997706,9.4441624e-08,Medium,Medium
M02-S1-M-0037.npy,-1.1368916,8.378076,-5.953688,7.373438e-05,0.9999256,5.967076e-07,Medium,Medium
M01-S2_3-M-0022.npy,-2.3798087,10.442924,-7.534333,2.6987152e-06,0.99999726,1.5580286e-08,Medium,Medium
M04-S1-M-0015.npy,-6.479995,7.747366,-2.3937535,6.62397e-07,0.99995995,3.9423085e-05,Medium,Medium
M01-S1-M-0019.npy,-9.380925,18.671337,-9.663999,6.5623245e-13,1.0,4.944478e-13,Medium,Medium
M01-S2_3-M-0044.npy,-4.9940214,16.456161,-10.8184185,4.833965e-10,1.0,1.4282374e-12,Medium,Medium
M04-S1-M-0008.npy,-9.529529,9.661058,-1.9578077,4.6305275e-09,0.99999106,8.994702e-06,Medium,Medium
M01-S2_3-M-0014.npy,-7.002969,9.365819,-3.275121,7.782593e-08,0.99999666,3.2367427e-06,Medium,Medium
M02-S2-M-0020.npy,-6.142701,8.94599,-3.1420033,2.7993826e-07,0.99999404,5.626637e-06,Medium,Medium
M04-S2-M-0006.npy,-3.686116,9.1573515,-5.511741,2.6433306e-06,0.9999969,4.2588553e-07,Medium,Medium
M01-S2_3-M-0049.npy,-2.9079392,9.987943,-6.8695273,2.508353e-06,0.9999975,4.7741157e-08,Medium,Medium
M04-S2-M-0057.npy,-3.9367926,11.235981,-7.099794,2.5736423e-07,0.99999976,1.0886137e-08,Medium,Medium
M04-S2-M-0040.npy,-1.5526751,8.434683,-6.683845,4.5975386e-05,0.99995375,2.71698e-07,Medium,Medium
M04-S2-M-0058.npy,-0.74786925,12.360364,-11.032825,2.0284565e-06,0.999998,6.925745e-11,Medium,Medium
M04-S1-M-0020.npy,-9.051788,11.792167,-4.298466,8.8630836e-10,0.9999999,1.0278427e-07,Medium,Medium
M04-S2-M-0021.npy,-1.4517866,9.184512,-7.6388106,2.402722e-05,0.9999759,4.9398473e-08,Medium,Medium
M01-S2_3-M-0030.npy,-1.1087843,9.0974455,-6.8888884,3.6938094e-05,0.9999629,1.14079434e-07,Medium,Medium
M04-S2-M-0017.npy,-3.3204591,10.944637,-7.639863,6.3789173e-07,0.9999994,8.488954e-09,Medium,Medium
M02-S1-M-0042.npy,-5.5645046,14.003987,-9.828393,3.1733027e-09,1.0,4.464047e-11,Medium,Medium
M04-S2-M-0042.npy,1.1444731,4.848235,-5.5762563,0.024037907,0.97593313,2.8981493e-05,Medium,Medium
M02-S1-M-0027.npy,-1.0740163,9.85619,-7.3187985,1.7908693e-05,0.999982,3.4752798e-08,Medium,Medium
M04-S1-M-0001.npy,-6.2548776,4.737957,0.067481786,1.6665415e-05,0.9907026,0.009280723,Medium,Medium
M02-S1-M-0047.npy,-0.10872028,1.7079458,-1.9068662,0.13666949,0.8406973,0.022633243,Medium,Medium
M04-S2-M-0025.npy,0.0068435743,13.099462,-11.979994,2.0603804e-06,0.999998,1.28271335e-11,Medium,Medium
M04-S1-M-0005.npy,-9.303132,12.1171255,-4.3847585,4.9808135e-10,0.9999999,6.812752e-08,Medium,Medium
M04-S2-M-0039.npy,-0.32862854,7.5898542,-7.3176074,0.00036382157,0.9996358,3.354391e-07,Medium,Medium
M01-S2_3-M-0024.npy,-5.4234133,9.768062,-4.9018335,2.5259573e-07,0.9999993,4.2554467e-07,Medium,Medium
M01-S2_3-M-0017.npy,-4.0430326,4.1584983,-0.74529684,0.00027214008,0.99236614,0.0073617436,Medium,Medium
M01-S2_3-M-0045.npy,-6.748677,6.8224697,-1.5173588,1.2765031e-06,0.99976,0.00023875598,Medium,Medium
M04-S1-M-0013.npy,-7.1829534,9.728894,-3.7081,4.5214428e-08,0.99999845,1.4601139e-06,Medium,Medium
M04-S2-M-0008.npy,-1.0817429,12.069501,-10.53057,1.9430609e-06,0.9999981,1.5307809e-10,Medium,Medium
M04-S2-M-0004.npy,-2.660354,7.112138,-4.7189703,5.6994504e-05,0.99993575,7.274232e-06,Medium,Medium
M02-S1-M-0023.npy,-2.040195,10.233855,-7.250262,4.6713876e-06,0.99999535,2.5511865e-08,Medium,Medium
M02-S2-M-0027.npy,-7.6013494,5.1147456,0.5987679,2.969932e-06,0.9891824,0.010814642,Medium,Medium
M02-S1-M-0013.npy,-3.4315856,7.1554384,-3.9002032,2.5240399e-05,0.999959,1.5797132e-05,Medium,Medium
M01-S2_3-M-0009.npy,-3.3396065,9.502957,-6.4889646,2.6457226e-06,0.99999726,1.13447555e-07,Medium,Medium
M02-S1-M-0039.npy,-0.18818033,6.3511753,-5.740677,0.0014433251,0.9985511,5.596875e-06,Medium,Medium
M01-S1-M-0015.npy,-4.9773664,6.7658,-2.138815,7.942285e-06,0.99985635,0.00013574139,Medium,Medium
M01-S2_3-M-0005.npy,-4.5264134,10.465573,-5.924265,3.0836318e-07,0.99999964,7.620494e-08,Medium,Medium
M04-S2-M-0043.npy,-0.64374936,8.2018385,-7.569038,0.00014399503,0.9998559,1.4149236e-07,Medium,Medium
M02-S1-M-0011.npy,-9.370654,17.411903,-9.451611,2.3360528e-12,1.0,2.154389e-12,Medium,Medium
M01-S2_3-M-0004.npy,-3.372057,12.883628,-9.120302,8.714574e-08,0.9999999,2.778529e-10,Medium,Medium
M02-S1-M-0008.npy,-3.168863,7.1501923,-3.9595332,3.2996686e-05,0.9999521,1.4965337e-05,Medium,Medium
M01-S2_3-M-0040.npy,-3.0098646,10.254505,-6.715303,1.7352281e-06,0.9999982,4.266827e-08,Medium,Medium
M01-S1-M-0012.npy,-4.3129807,7.567757,-3.119047,6.922268e-06,0.9999702,2.2843737e-05,Medium,Medium
M04-S2-M-0003.npy,-2.5405335,6.2662134,-3.988422,0.00014969177,0.99981517,3.51875e-05,Medium,Medium
M02-S1-M-0043.npy,2.1871657,9.227382,-8.937403,0.0008751708,0.9991248,1.2904897e-08,Medium,Medium
M01-S1-M-0002.npy,-14.144548,21.37217,-9.40467,3.760852e-16,1.0,4.3031662e-14,Medium,Medium
M04-S2-M-0028.npy,-4.4534025,5.9926023,-2.4427457,2.9057006e-05,0.9997539,0.00021700402,Medium,Medium
M04-S2-M-0009.npy,10.390955,7.2443132,-16.846544,0.9587762,0.041223805,1.42109e-12,Low,Medium
M04-S2-M-0032.npy,-1.4534925,5.0174904,-3.2801533,0.0015449276,0.9982064,0.00024865632,Medium,Medium
M01-S2_3-M-0053.npy,-1.9546185,6.087921,-3.9807825,0.00032137454,0.9996363,4.237011e-05,Medium,Medium
M04-S1-M-0003.npy,-8.413185,7.7931433,-1.0040649,9.154085e-08,0.9998487,0.00015113168,Medium,Medium
M02-S1-M-0044.npy,-0.3351824,8.656478,-6.502379,0.00012442782,0.9998753,2.6093824e-07,Medium,Medium
M02-S2-M-0028.npy,-7.4570036,10.312032,-3.8566902,1.9186938e-08,0.9999993,7.0242805e-07,Medium,Medium
M01-S2_3-M-0026.npy,-4.993551,7.8481855,-3.414443,2.64788e-06,0.9999845,1.2843868e-05,Medium,Medium
M02-S1-M-0046.npy,2.8485029,5.080007,-6.340631,0.096955895,0.9030342,9.903395e-06,Medium,Medium
M01-S2_3-M-0015.npy,-5.2007666,8.106458,-3.8917732,1.6624267e-06,0.99999213,6.155043e-06,Medium,Medium
M01-S1-M-0001.npy,-4.6222878,3.023475,1.2266266,0.00040989986,0.85741323,0.14217685,Medium,Medium
M04-S2-M-0002.npy,-2.5911274,11.705518,-8.790664,6.1808134e-07,0.9999994,1.2549349e-09,Medium,Medium
M02-S2-M-0025.npy,-5.1100245,6.11518,-1.3803269,1.3326272e-05,0.99943143,0.00055525923,Medium,Medium
M02-S1-M-0003.npy,0.6316178,5.910512,-5.0597982,0.0050721187,0.9949108,1.7117445e-05,Medium,Medium
M02-S1-M-0018.npy,-0.026153557,6.235672,-5.283807,0.0019041083,0.998086,9.915665e-06,Medium,Medium
M01-S2_3-M-0054.npy,-3.8295202,6.7053666,-3.3554199,2.65905e-05,0.99993074,4.271948e-05,Medium,Medium
M01-S2_3-M-0018.npy,-8.62253,15.714004,-7.585937,2.6963619e-11,1.0,7.602643e-11,Medium,Medium
M04-S2-M-0030.npy,-0.07600724,8.451252,-8.101208,0.00019795776,0.99980205,6.4754815e-08,Medium,Medium
M02-S1-M-0004.npy,-0.71774435,9.660409,-7.0310636,3.1103693e-05,0.9999689,5.6360115e-08,Medium,Medium
M01-S1-M-0004.npy,-4.240076,9.755566,-5.098134,8.3515965e-07,0.9999988,3.5409488e-07,Medium,Medium
M01-S2_3-M-0008.npy,-4.3853793,10.324489,-6.005447,4.0887025e-07,0.9999995,8.090942e-08,Medium,Medium
M02-S1-M-0014.npy,-3.2753742,11.381963,-8.087925,4.3092246e-07,0.9999995,3.5021555e-09,Medium,Medium
M02-S2-M-0022.npy,-8.639867,12.46162,-5.0799766,6.8507955e-10,1.0,2.4086907e-08,Medium,Medium
M04-S1-M-0018.npy,-4.955609,1.9752417,2.1673083,0.00044161285,0.45193073,0.5476276,VeryLow,Medium
M01-S2_3-M-0007.npy,-6.4469604,12.582274,-6.126294,5.4413656e-09,1.0,7.498457e-09,Medium,Medium
M01-S2_3-M-0013.npy,-4.6327267,11.978259,-7.297601,6.108589e-08,0.9999999,4.25207e-09,Medium,Medium
M01-S2_3-M-0028.npy,-6.373992,15.783498,-9.089803,2.3830024e-10,1.0,1.576387e-11,Medium,Medium
M01-S1-M-0005.npy,-5.624775,13.088779,-7.5424294,7.461164e-09,1.0,1.0964278e-09,Medium,Medium
M04-S2-M-0024.npy,-2.2649302,8.055229,-6.1454935,3.2960736e-05,0.9999664,6.8028345e-07,Medium,Medium
M04-S2-M-0049.npy,-2.6783407,10.374443,-7.473017,2.1441099e-06,0.99999785,1.773968e-08,Medium,Medium
M01-S2_3-M-0006.npy,-2.924001,8.805863,-5.7040577,8.049725e-06,0.9999914,4.993645e-07,Medium,Medium
M01-S2_3-M-0034.npy,-3.2379565,10.469562,-6.5135074,1.1140385e-06,0.9999988,4.210625e-08,Medium,Medium
M01-S1-M-0011.npy,-5.669972,14.10696,-8.088863,2.5762479e-09,1.0,2.2933812e-10,Medium,Medium
M01-S1-M-0010.npy,-4.7665625,0.6072364,3.293142,0.0002957673,0.0637913,0.9359129,VeryLow,Medium
M01-S1-M-0020.npy,-4.979142,12.008774,-6.7142396,4.1902723e-08,1.0,7.390925e-09,Medium,Medium
M01-S2_3-M-0048.npy,-6.492254,10.660237,-4.8714657,3.554413e-08,0.99999976,1.7974922e-07,Medium,Medium
M01-S2_3-M-0027.npy,-6.084787,13.156539,-7.2456884,4.4014783e-09,1.0,1.3785586e-09,Medium,Medium
M01-S2_3-M-0042.npy,-6.3540606,19.201176,-12.177227,7.970796e-12,1.0,2.3579405e-14,Medium,Medium
M04-S2-M-0053.npy,-0.48391318,9.154431,-8.3604965,6.51766e-05,0.9999348,2.4736348e-08,Medium,Medium
M02-S2-M-0026.npy,-7.0348167,8.196444,-2.5526175,2.4273828e-07,0.9999783,2.1465077e-05,Medium,Medium
M01-S1-M-0008.npy,-1.1130601,3.2580385,-2.3825204,0.012436034,0.98406965,0.0034943153,Medium,Medium
M04-S2-M-0016.npy,-1.9234772,7.256833,-5.6442966,0.00010303769,0.9998945,2.4949666e-06,Medium,Medium
M01-S2_3-M-0012.npy,-5.249904,10.704029,-6.021778,1.178405e-07,0.9999999,5.4459566e-08,Medium,Medium
